,HITId,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Input.prompt,Input.response,Input.aspect,Input.definition,Input.setting,Answer.Others,Approve,Reject,Score,3Score
174,3ULIZ0H1WJSJ8OJYALJ686V0ZSE15C,3FQ5JJ512VBSRY9KCXQCWMM9OLANKZ,A36QGCT3MMXC4Q,88,100% (4/4),Write a <b>flowery</b> passage about sunsets:,"The sun sets over the horizon, casting a golden glow over the city. The sky is painted with a million shades of orange and red, and the clouds are painted with a million shades of blue. The sun sets, and the sky is painted with a million shades.",Writing Style,"flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.",OPT,The last line seems to trail off and repeat the previous sentence.,,,1,1
175,3ULIZ0H1WJSJ8OJYALJ686V0ZSE15C,3IAS3U3I0P3V99GXK1FZ5V0LQWB2B4,AKQAI78JTXXC9,325,100% (149/149),Write a <b>flowery</b> passage about sunsets:,"The sun sets over the horizon, casting a golden glow over the city. The sky is painted with a million shades of orange and red, and the clouds are painted with a million shades of blue. The sun sets, and the sky is painted with a million shades.",Writing Style,"flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.",OPT,,,,1,1
176,3ULIZ0H1WJSJ8OJYALJ686V0ZSE15C,3D8YOU6S9O7YN9847U8X0Y9LVMU6UG,ANHDHJMXXH1O3,377,0% (0/0),Write a <b>flowery</b> passage about sunsets:,"The sun sets over the horizon, casting a golden glow over the city. The sky is painted with a million shades of orange and red, and the clouds are painted with a million shades of blue. The sun sets, and the sky is painted with a million shades.",Writing Style,"flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.",OPT,inconsistency,,,0,0
177,3BDORL6HLT0S0ERUNPLTS3JNV7TRC5,31LM9EDVOVFXGE32UCQ0V7MW9WKJN6,A173A97OFDAX9F,14,100% (5/5),Write a <b>flowery</b> passage about sunsets:,"The sun sets in the west,<br><br>The sun sets in the east,<br><br>The sun sets in a sea of blood,<br><br>The sun sets in an ocean of tears.<br><br>The sun sets in a pool of blood,<br><br>The sun rises in a pool of blood,<br>The sun sets in a pool,<br>The sun sets in a sea,<br>The sun sets in a lake,<br>The sun sets in a puddle,<br>The sun sets in a river,<br>The sun sets in a stream,<br>The sun sets in a pond,<br>The sun sets in a spring,",Writing Style,"flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.",OPT,none,,,-2,-1
178,3BDORL6HLT0S0ERUNPLTS3JNV7TRC5,3GD6L00D32KK3F2YSM5UES1AAP4M1Z,A3PUUVUDORJS8W,405,100% (128/128),Write a <b>flowery</b> passage about sunsets:,"The sun sets in the west,<br><br>The sun sets in the east,<br><br>The sun sets in a sea of blood,<br><br>The sun sets in an ocean of tears.<br><br>The sun sets in a pool of blood,<br><br>The sun rises in a pool of blood,<br>The sun sets in a pool,<br>The sun sets in a sea,<br>The sun sets in a lake,<br>The sun sets in a puddle,<br>The sun sets in a river,<br>The sun sets in a stream,<br>The sun sets in a pond,<br>The sun sets in a spring,",Writing Style,"flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.",OPT,"It is quite simplistic and the ending section doesn’t make sense, this isn’t beautiful language",,,-1,-1
179,3BDORL6HLT0S0ERUNPLTS3JNV7TRC5,3TXMY6UCAOBVBXAO0C1VCX46ONMCQW,AKQAI78JTXXC9,308,100% (149/149),Write a <b>flowery</b> passage about sunsets:,"The sun sets in the west,<br><br>The sun sets in the east,<br><br>The sun sets in a sea of blood,<br><br>The sun sets in an ocean of tears.<br><br>The sun sets in a pool of blood,<br><br>The sun rises in a pool of blood,<br>The sun sets in a pool,<br>The sun sets in a sea,<br>The sun sets in a lake,<br>The sun sets in a puddle,<br>The sun sets in a river,<br>The sun sets in a stream,<br>The sun sets in a pond,<br>The sun sets in a spring,",Writing Style,"flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.",OPT,many untrue lines,,,-1,-1
180,30Y6N4AHZYJ256X8NLG4C915G75RD5,3SPJ03342BQRSD7G1EZBCNK3DGBYJY,A2CFI1X8OKYIL2,404,100% (66/66),Write a <b>flowery</b> passage about sunsets:,"The sun was setting, and the sky was a beautiful shade of pink. The sun was setting, and the sky had a beautiful shade of pink. The sky was a beautiful shade of pink, and the sun was setting",Writing Style,"flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.",OPT,,,,2,1
181,30Y6N4AHZYJ256X8NLG4C915G75RD5,3STRJBFXO6EQMBE49TCO5LS1D3XTK7,A2I4PRZ9IZMKON,32,0% (0/0),Write a <b>flowery</b> passage about sunsets:,"The sun was setting, and the sky was a beautiful shade of pink. The sun was setting, and the sky had a beautiful shade of pink. The sky was a beautiful shade of pink, and the sun was setting",Writing Style,"flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.",OPT,Repeated the same thing 3 times,,,1,1
182,30Y6N4AHZYJ256X8NLG4C915G75RD5,33ISQZVXPZ9RHW05VU00SSFPK8SCCY,AGA1PIIWM8I8D,48,0% (0/0),Write a <b>flowery</b> passage about sunsets:,"The sun was setting, and the sky was a beautiful shade of pink. The sun was setting, and the sky had a beautiful shade of pink. The sky was a beautiful shade of pink, and the sun was setting",Writing Style,"flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.",OPT,The text just repeats itself.,,,2,1
183,3BS6ERDLACU9JNZOVXD61EA9KKS6DN,32XVDSJFP9KRS0KUBQ58JBBF2VP2M3,A3PUUVUDORJS8W,33,100% (128/128),Write a <b>humorous</b> passage about love:,"The love of a mother for her child is like nothing else in the world. It knows no law, no pity, it dares all things and crushes down remorselessly all that stands in its path.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,,,,-2,-1
184,3BS6ERDLACU9JNZOVXD61EA9KKS6DN,3VBEN272MUMK5P56U2MJXO4M431SGD,AKQAI78JTXXC9,310,100% (149/149),Write a <b>humorous</b> passage about love:,"The love of a mother for her child is like nothing else in the world. It knows no law, no pity, it dares all things and crushes down remorselessly all that stands in its path.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,,,,-1,-1
185,3BS6ERDLACU9JNZOVXD61EA9KKS6DN,3RSDURM96K9JHXLONDOKF77B88TEY7,ANHDHJMXXH1O3,390,0% (0/0),Write a <b>humorous</b> passage about love:,"The love of a mother for her child is like nothing else in the world. It knows no law, no pity, it dares all things and crushes down remorselessly all that stands in its path.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,passage,,,1,1
186,3BC9H1KCZ3ZABD9LIBDOCTJNQAQYWN,3GU1KF0O4SOR1GH3MZQB188E163PBE,A36QGCT3MMXC4Q,116,100% (4/4),Write a <b>humorous</b> passage about love:,Love is like a box of chocolates. You never know what you’re going to get.<br><br>Love is like a box. You can’t open it.<br><br>Love is like a cat. It always lands on its feet.<br><br>Love is like a fish. It’s wet.<br><br>Love is like a flower. It smells good.<br><br>Love is like a tree. It grows.<br><br>Love is like a car. It goes.<br><br>Love is like a dog. It barks.,Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,The first time comes from a popular movie and might be considered plagerism?,,,1,1
187,3BC9H1KCZ3ZABD9LIBDOCTJNQAQYWN,3VNXK88KKM5LI7Z2ARLEGU26ZUWV9Q,AKQAI78JTXXC9,93,100% (149/149),Write a <b>humorous</b> passage about love:,Love is like a box of chocolates. You never know what you’re going to get.<br><br>Love is like a box. You can’t open it.<br><br>Love is like a cat. It always lands on its feet.<br><br>Love is like a fish. It’s wet.<br><br>Love is like a flower. It smells good.<br><br>Love is like a tree. It grows.<br><br>Love is like a car. It goes.<br><br>Love is like a dog. It barks.,Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,It has several lines that don't make sense.,,,0,0
188,3BC9H1KCZ3ZABD9LIBDOCTJNQAQYWN,3HMVI3QICTFKXWRCBPT58NOHJZMY15,ALDKDKRBR4LXD,476,100% (46/46),Write a <b>humorous</b> passage about love:,Love is like a box of chocolates. You never know what you’re going to get.<br><br>Love is like a box. You can’t open it.<br><br>Love is like a cat. It always lands on its feet.<br><br>Love is like a fish. It’s wet.<br><br>Love is like a flower. It smells good.<br><br>Love is like a tree. It grows.<br><br>Love is like a car. It goes.<br><br>Love is like a dog. It barks.,Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,Not rally finnuy,,,0,0
189,3LG268AV4HT7XCB8JGROIRJQGJ6REY,3R8YZBNQ9R5PZGFS9VTKWBCSNC57Q8,A3JZS32RQUWGJM,22,0% (0/0),Write a <b>humorous</b> passage about love:,"“I’m in love with you.”<br><br>“I’ve been in love with you for years.”<br><br>“You’re the love of my life.”<br><br>“Love is a game of give and take.”<br><br>“If you love someone, set them free.”<br><br>“The best way to show someone you love them is to let them go.”<br><br>“There is no love without pain.”<br><br>“We’re all just looking for love.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,,,,-2,-1
190,3LG268AV4HT7XCB8JGROIRJQGJ6REY,3FIJLY1B64RHEXTJR1C7KYZZG4XPFY,AGA1PIIWM8I8D,81,0% (0/0),Write a <b>humorous</b> passage about love:,"“I’m in love with you.”<br><br>“I’ve been in love with you for years.”<br><br>“You’re the love of my life.”<br><br>“Love is a game of give and take.”<br><br>“If you love someone, set them free.”<br><br>“The best way to show someone you love them is to let them go.”<br><br>“There is no love without pain.”<br><br>“We’re all just looking for love.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,It seems to be random love quotes.,,,-2,-1
191,3LG268AV4HT7XCB8JGROIRJQGJ6REY,3S06PH7KS1RHZLWLFT6RV2EG1B81DS,AKQAI78JTXXC9,320,100% (149/149),Write a <b>humorous</b> passage about love:,"“I’m in love with you.”<br><br>“I’ve been in love with you for years.”<br><br>“You’re the love of my life.”<br><br>“Love is a game of give and take.”<br><br>“If you love someone, set them free.”<br><br>“The best way to show someone you love them is to let them go.”<br><br>“There is no love without pain.”<br><br>“We’re all just looking for love.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,,,,-1,-1
192,33CLA8O0NRYZ3QB4ERBU094QSKLRFG,3MH9DQ7576Z0K2XAJ7HJCPMAP0XGUS,A1DL3O3MM8B5W,50,0% (0/0),Write a <b>humorous</b> passage about love:,"The first time I saw her, I was in love. I was in love with her eyes, her smile, her hair, her laugh, her voice, her laugh, her laugh, her laugh, and her laugh. I was in love with her laugh.<br><br>The second time I saw her, I was still in love. I was in love, but I was also in love. I was in love. I was also in love. I had been in love. I was in love and I was in love. I was still in love. I had been in and I was in love.",Tone,"humorous tone: A humorous tone is a light, playful, and funny.",OPT,unverified facts,,,-1,-1
